Write ^vb++++=Write
a ^at++++=a
Windows ^nns++++=Windows
batch ^nn++++=batch
file ^nn++++=file
that ^tht+rel+subj++=that
will ^md+prd+++=will
find ^vb+vprv+++=find
the ^ati++++=the
path ^nn++++=path
of ^in++++=of
a ^at++++=a
provided ^jj+atrb++xvbn+=provided
filename ^nn+++??+=filename
. ^zz++++=.
It ^pp3+it+++=It
will ^md+prd+++=will
search ^vb++++=search
the ^ati++++=the
current ^jj+atrb+++=current
directory ^nn++++=directory
for ^in++++=for
that ^dt+dem+++=that
file ^nn++++=file
, ^zz++++=,
and ^cc+cls+++=and
then ^rn+tm+++=then
search ^vb++++=search
the ^ati++++=the
parent ^nn++++=parent
directory ^nn++++=directory
for ^in++++=for
that ^dt+dem+++=that
file ^nn++++=file
, ^zz++++=,
and ^cc+cls+++=and
continue ^vb++++=continue
up ^rp++++=up
until ^cs+sub+++=until
you ^pp2+pp2+++=you
have ^vb+hv+aux++=have
either ^dtx++++=either
found ^vbd+vprv++xvbn+=found
the ^ati++++=the
file ^nn++++=file
, ^zz++++=,
or ^cc+cls+++=or
reached ^vbd+++xvbn+=reached
the ^ati++++=the
drive ^nn++++=drive
root ^nn++++=root
. ^zz++++=.
