You ^pp2+pp2+++=You
are ^vb+ber+vrb++=are
a ^at++++=a
senior ^nn++++=senior
software ^nn+++??+=software
developer ^nn+nom+++=developer
. ^zz++++=.
How ^wrb+who+whq++=How
do ^vb+do+vrb++=do
I ^pp1a+pp1+++=I
create ^vb++++=create
a ^at++++=a
trip ^nn++++=trip
planner ^jjr++++=planner
based ^jj+++xvbn+=based
on ^in++++=on
natural ^jj+atrb+++=natural
language ^nn+nom+++=language
input ^nn++++=input
from ^in++++=from
the ^ati++++=the
user ^nn++++=user
, ^zz++++=,
like ^in++++=like
I ^pp1a+pp1+++=I
want ^vb++++=want
to ^to+vcmp+++=to
visit ^vbi++++=visit
multiple ^jj+atrb+++=multiple
countries ^nns++++=countries
in ^in++++=in
europe ^np++++=Europe
in ^in++++=in
2 ^zz++++=2
weeks ^nns++++=weeks
? ^zz++++=?
