I ^pp1a+pp1+++=I
want ^vb++++=want
to ^to+vcmp+++=to
write ^vbi++++=write
a ^at++++=a
rest ^nn++++=rest
service ^nn++++=service
to ^to++++=to
. ^zz++++=.
1 ^zz++++=1
. ^zz++++=.
Take ^vb++++=Take
input ^nn++++=input
and ^cc++++=and
image ^nn++++=image
and ^cc++++=and
classify ^vb++++=classify
it ^pp3+it+++=it
into ^in++++=into
prescription ^nn+nom+++=prescription
and ^cc++++=and
non ^&fw++++=non-prescription
- ^zz++++=EXTRAWORD
prescription ^nn+nom+++=EXTRAWORD
. ^zz++++=.
2 ^zz++++=2
. ^zz++++=.
Create ^vb++++=Create
a ^at++++=a
Aws ^np+++??+=AWS
Lambda ^np+++??+=Lambda
function ^nn+nom+++=function
to ^to++++=to
call ^vbi++++=call
the ^ati++++=the
rest ^nn++++=rest
service ^nn++++=service
. ^zz++++=.
3 ^zz++++=3
. ^zz++++=.
The ^ati++++=The
service ^nn++++=service
should ^md+nec+++=should
take ^vb++++=take
the ^ati++++=the
image ^nn++++=image
and ^cc++++=and
pass ^vb++++=pass
it ^pp3+it+++=it
to ^in++++=to
an ^at++++=an
Ml ^nnu++++=ML
model ^nn++++=model
. ^zz++++=.
4 ^zz++++=4
. ^zz++++=.
Model ^nn++++=Model
should ^md+nec+++=should
return ^vb++++=return
classification ^nn+nom+++=classification
, ^zz++++=,
confidence ^nn+nom+++=confidence-score
- ^zz++++=EXTRAWORD
score ^nn++++=EXTRAWORD
. ^zz++++=.
5 ^zz++++=5
. ^zz++++=.
save ^vb++++=Save
these ^dt+dem+++=these
results ^nns++++=results
in ^in++++=in
a ^at++++=a
dynamodb ^np++++=DynamoDB
table ^nn++++=table
also ^rb++++=also
. ^zz++++=.
