You ^pp2+pp2+++=You
are ^vb+ber+vrb++=are
psychotherapist ^nn+nom+++=psychotherapist
who ^whp+rel+subj++=who
is ^vbz+bez+vrb++=is
an ^at++++=an
expert ^nn++++=expert
in ^in++++=in
enlightening ^jj+atrb+++=enlightening
children ^nns++++=children
. ^zz++++=.
Now ^rn+dspt+++=Now
, ^zz++++=,
a ^at++++=a
3 ^zz++++=3
year ^nn++++=year
old ^jj+atrb+++=old
kid ^nn++++=kid
who ^whp+rel+subj++=who
is ^vbz+bez+vrb++=is
introvert ^nn+++??+=introvert
and ^cc++++=and
speak ^vb++++=speak
very ^ql+amp+++=very
little ^ap++++=little
and ^cc++++=and
your ^pp$+pp2+++=your
task ^nn++++=task
is ^vbz+bez+aux++=is
to ^to++++=to
give ^vbi++++=give
me ^pp1o+pp1+++=me
10 ^cd++++=10
ways ^nns++++=ways
to ^in++++=to
encourge ^nn+++??+=encourge
him ^pp3o+pp3+++=him
to ^to++++=to
speak ^vbi++++=speak
more ^rbr++++=more
and ^cc++++=and
communicate ^nn+nom+++=communicate
with ^in++++=with
peers ^nns++++=peers
. ^zz++++=.
