Can ^md+pos+++=Can
you ^pp2+pp2+++=you
create ^vb++++=create
a ^at++++=a
function ^nn+nom+++=function
the ^ati++++=the
maps ^nns++++=maps
the ^ati++++=the
values ^nns++++=values
from ^in++++=from
0 ^zz++++=0
. ^zz++++=.
. ^zz++++=.
1 ^zz++++=1
to ^in++++=to
0 ^zz++++=0
. ^zz++++=.
. ^zz++++=.
1 ^zz++++=1
in ^in++++=in
a ^at++++=a
way ^nn++++=way
that ^tht+rel+subj++=that
is ^vbz+bez+aux++=is
starts ^vbz++++=starts
smoothy ^nn+++??+=smoothy
, ^zz++++=,
in ^in++++=in
the ^ati++++=the
middle ^jjb++++=middle
has ^vbz+hvz+vrb++=has
a ^at++++=a
linear ^jj+atrb+++=linear
range ^nn++++=range
and ^cc++++=and
then ^rn+tm+++=then
stops ^vbz++++=stops
smoothly ^rb++++=smoothly
again ^rb+tm+++=again
? ^zz++++=?
