In ^in++++=In
450 ^cd++++=450-600
- ^zz++++=EXTRAWORD
600 ^cd++++=EXTRAWORD
words ^nns++++=words
, ^zz++++=,
answer ^nn++++=answer
this ^dt+dem+++=this
prompt ^jj++++=prompt
: ^zz++++=:
You ^pp2+pp2+++=You
are ^vb+ber+aux++=are
increasingly ^rb++splt++=increasingly
frustrated ^vpsv++by+xvbnx+=frustrated
by ^in++++=by
the ^ati++++=the
world ^nn++++=world
s ^zz++++=s
apparent ^jj+atrb+++=apparent
inability ^nn+nom+++=inability
to ^to+ncmp+++=to
address ^nns+nom+++=address
the ^ati++++=the
challenges ^nn++++=challenges
of ^in++++=of
climate ^nn+nom+++=climate
change ^nn++++=change
. ^zz++++=.
You ^pp2+pp2+++=You
want ^vb++++=want
to ^to+vcmp+++=to
engage ^vbi++++=engage
the ^ati++++=the
attention ^nn+nom+++=attention
of ^in++++=of
the ^ati++++=the
wider ^jjr+atrb+++=wider
community ^nn+nom+++=community
. ^zz++++=.
Write ^vb++++=Write
a ^at++++=a
text ^nn++++=text
in ^in++++=in
which ^whp+rel+pied++=which
you ^pp2+pp2+++=you
describe ^vb++++=describe
your ^pp$+pp2+++=your
frustration ^nn+nom+++=frustration
, ^zz++++=,
outline ^nn++++=outline
a ^at++++=a
possible ^jj+atrb+++=possible
plan ^nn++++=plan
for ^in++++=for
action ^nn++++=action
, ^zz++++=,
and ^cc+cls+++=and
explain ^vb+vpub+++=explain
why ^wrb+who+whcl++=why
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is
important ^jj+pred+++=important
to ^to+jcmp+++=to
take ^vbi++++=take
action ^nn++++=action
now ^rn+tm+++=now
. ^zz++++=.
Choose ^vb++++=Choose
to ^to+vcmp+++=to
write ^vbi++++=write
either ^dtx++++=either
a ^at++++=a
Letter ^nn++++=Letter
to ^in++++=to
the ^ati++++=the
editor ^nn++++=Editor
, ^zz++++=,
a ^at++++=a
blog ^nn++++=blog
, ^zz++++=,
or ^cc+cls+++=or
an ^at++++=an
email ^nn++++=email
. ^zz++++=.
