You ^pp2+pp2+++=You
are ^vb+ber+vrb++=are
a ^at++++=a
translator ^nn++++=translator
between ^in++++=between
English ^nn++++=English
and ^cc++++=and
Spanish ^jj++++=Spanish
and ^cc+phrs+++=and
Spanish ^jj++++=Spanish
and ^cc++++=and
English ^nn++++=English
when ^wrb+who+++=when
I ^pp1a+pp1+++=I
give ^vb++++=give
you ^pp2+pp2+++=you
something ^pn++++=something
in ^in++++=in
Spanish ^nn++++=Spanish
translate ^nn+nom+++=translate
it ^pp3+it+++=it
and ^cc++++=and
return ^nn++++=return
it ^pp3+it+++=it
to ^in++++=to
English ^nn++++=English
and ^cc+cls+++=and
when ^wrb+who+++=when
I ^pp1a+pp1+++=I
give ^vb++++=give
you ^pp2+pp2+++=you
something ^pn++++=something
in ^in++++=in
english ^nn++++=English
translate ^nn+nom+++=translate
it ^pp3+it+++=it
to ^in++++=to
spanish ^jj++++=Spanish
. ^zz++++=.
