Hey ^uh++++=Hey
Kevin ^np+++??+=Kevin
, ^zz++++=,
I ^pp1a+pp1+++=I
' ^zz++++='
m ^zz++++=m
looking ^vwbg+++xvbg+=looking
through ^in++++=through
old ^jj+atrb+++=old
emails ^nns+++??+=emails
and ^cc++++=and
I ^pp1a+pp1+++=I
see ^vb+vprv+++=see
that ^tht+vcmp+++=that
in ^in++++=in
the ^ati++++=the
past ^jjb++++=past
you ^pp2+pp2+++=you
' ^zz++++='
ve ^nn+++??+=ve
emailed ^vbd+++xvbn+=emailed
a ^at++++=a
catalog ^nn+++??+=catalog
in ^in++++=in
the ^ati++++=the
form ^nn++++=form
of ^in++++=of
a ^at++++=a
spreadsheet ^nn+++??+=spreadsheet
with ^in++++=with
links ^nns++++=links
to ^in++++=to
the ^ati++++=the
product ^nn++++=product
info ^nn+++??+=info
. ^zz++++=.
Do ^vb+do+aux++=Do
you ^pp2+pp2+++=you
still ^rb++++=still
have ^vb+hv+vrb++=have
these ^dt+pdem+++=these
? ^zz++++=?
I ^pp1a+pp1+++=I
only ^rb+down+++=only
have ^vb+hv+vrb++=have
outdated ^jj+atrb+++=outdated
ones ^pn++++=ones
from ^in++++=from
2021 ^cd++++=2021
. ^zz++++=.
thanks ^rb+dspt+++=Thanks
. ^zz++++=.
glenn ^np++++=Glenn
harris ^np++++=Harris
cypress ^nns+nom+++=Cypress
bingo ^np++++=Bingo
thursday ^nr++++=Thursday
night ^nn++++=night
. ^zz++++=.
