I ^pp1a+pp1+++=I
am ^vb+bem+aux++=am
going ^md"++pmd"++=going
to ^md+prd+++=to
ask ^vb++++=ask
you ^pp2+pp2+++=you
about ^in++++=about
the ^ati++++=the
soil ^nn++++=soil
resistivity ^nn+nom+++=resistivity
measurement ^nn+nom+++=measurement
method ^nn++++=method
based ^vwbn+++xvbn+=based
on ^in++++=on
Ieee ^np+++??+=IEEE
81 ^cd++++=81
, ^zz++++=,
Ieee ^np+++??+=IEEE
80 ^cd++++=80
, ^zz++++=,
Bs ^np+++??+=BS
7430 ^cd++++=7430
and ^cc++++=and
Astm ^np+++??+=ASTM
G57 ^np+++??+=G57-06
- ^zz++++=EXTRAWORD
06 ^nn++++=EXTRAWORD
. ^zz++++=.
are ^vb+ber+vrb++=Are
you ^pp2+pp2+++=you
familiar ^jj++++=familiar
with ^in++++=with
these ^dt+dem+++=these
standard ^jj++++=standard
? ^zz++++=?
