The ^ati++++=The
decision ^nn++++=decision
making ^vwbg+++xvbg+=making
framework ^nn++++=framework
is ^vbz+bez+vrb++=is
an ^at++++=an
effective ^jj+atrb+++=effective
tool ^nn++++=tool
for ^in++++=for
helping ^xvbg+++xvbg+=helping
us ^pp1o+pp1+++=us
, ^zz++++=,
as ^ql++++=as
individuals ^nns+nom+++=individuals
, ^zz++++=,
in ^in++++=in
our ^pp$+pp1+++=our
everyday ^jjb+atrb+++=everyday
lives ^nns++++=lives
, ^zz++++=,
tackle ^nn++++=tackle
the ^ati++++=the
moral ^jj+atrb+++=moral
and ^cc+phrs+++=and
ethical ^jj+atrb+++=ethical
issues ^nns++++=issues
that ^tht+rel+obj++=that
we ^pp1a+pp1+++=we
face ^nn++++=face
. ^zz++++=.
Think ^vb+vprv+++=Think
about ^in++++=about
the ^ati++++=the
moral ^jj+atrb+++=moral
and ^cc+phrs+++=and
ethical ^jj+atrb+++=ethical
issues ^nns++++=issues
that ^tht+rel+obj++=that
you ^pp2+pp2+++=you
face ^nn++++=face
on ^in++++=on
a ^at++++=a
daily ^jj+atrb+++=daily
basis ^nn++++=basis
, ^zz++++=,
both ^abx++++=both
small ^jj++++=small
and ^cc+phrs+++=and
large ^jj++++=large
, ^zz++++=,
and ^cc+cls+++=and
within ^in++++=within
the ^ati++++=the
context ^nn++++=context
that ^tht+rel+obj++=that
these ^dt+pdem+++=these
take ^vb++++=take
place ^nn++++=place
, ^zz++++=,
then ^rn+tm+++=then
: ^zz++++=:
- ^zz++++=-Argue
argue ^vb+vpub+++=EXTRAWORD
for ^in++++=for
this ^dt+dem+++=this
statement ^nn+nom+++=statement
, ^zz++++=,
or ^cc+cls+++=or
against ^in++++=against
it ^pp3+it+++=it
, ^zz++++=,
and ^cc+cls+++=and
give ^vb++++=give
your ^pp$+pp2+++=your
reasons ^nns++++=reasons
why ^wrb+who+++=why
. ^zz++++=.
