Write ^vb++++=Write
an ^at++++=an
outline ^nn++++=outline
for ^in++++=for
a ^at++++=a
two ^cd++++=two
topic ^nn++++=topic
essay ^nn++++=essay
. ^zz++++=.
Topic ^nn++++=Topic
1 ^zz++++=1
is ^vbz+bez+vrb++=is
my ^pp$+pp1+++=my
experiences ^nns+nom+++=experiences
with ^in++++=with
and ^cc++++=and
observations ^nns+nom+++=observations
of ^in++++=of
being ^xvbg+++xvbg+=being
a ^at++++=a
parent ^nn++++=parent
. ^zz++++=.
Topic ^nn++++=Topic
2 ^zz++++=2
is ^vbz+bez+vrb++=is
my ^pp$+pp1+++=my
experiences ^nns+nom+++=experiences
with ^in++++=with
and ^cc++++=and
observations ^nns+nom+++=observations
of ^in++++=of
pursuing ^xvbg+++xvbg+=pursuing
personal ^jj+atrb+++=personal
passions ^nns++++=passions
such ^abl++++=such
as ^ql++++=as
x ^zz++++=x
, ^zz++++=,
y ^zz++++=y
, ^zz++++=,
and ^cc+cls+++=and
z ^zz++++=z
. ^zz++++=.
Suggest ^vb+vpub+++=Suggest
, ^zz++++=,
and ^cc+cls+++=and
include ^vb++++=include
in ^in++++=in
the ^ati++++=the
outline ^nn++++=outline
, ^zz++++=,
a ^at++++=a
thesis ^nn++++=thesis
sentence ^nn+nom+++=sentence
for ^in++++=for
the ^ati++++=the
essay ^nn++++=essay
. ^zz++++=.
Suggest ^vb+vpub+++=Suggest
a ^at++++=a
quote ^vb++++=quote
, ^zz++++=,
with ^in++++=with
attribution ^nn+nom+++=attribution
, ^zz++++=,
to ^to++++=to
use ^vbi++++=use
as ^in++++=as
in ^in"++++=in
the ^ati++++=the
opening ^jj+atrb++xvbg+=opening
sentence ^nn+nom+++=sentence
as ^in++++=as
a ^at++++=a
hook ^nn++++=hook
. ^zz++++=.
Suggest ^vb+vpub+++=Suggest
five ^cd++++=five
sources ^nns++++=sources
that ^tht+rel+obj++=that
I ^pp1a+pp1+++=I
Might ^md+pos+++=might
Obtain ^vb++++=obtain
Some ^dti++++=some
Supporting ^jj+atrb+++=supporting
Evidence ^nn+nom+++=evidence
And ^cc++++=and
Quotes ^vbz++++=quotes
From ^in+strn+++=from
 ^zz++++=.
