Can ^md+pos+++=Can
you ^pp2+pp2+++=you
write ^vb++++=write
a ^at++++=a
hypothetical ^jj+atrb+++=hypothetical
alternate ^jj+atrb+++=alternate
episode ^nn++++=episode
of ^in++++=of
Outlander ^np+nom++??+=Outlander
where ^wrb+who+++=where
Jamie ^np+++??+=Jamie
is ^vbz+bez+vrb++=is
able ^jj++pmd"++=able
to ^to+jcmp+pmd++=to
travel ^vb++++=travel
forward ^rb++++=forward
in ^in++++=in
time ^nn++++=time
with ^in++++=with
claire ^np++++=Claire
before ^in++++=before
the ^ati++++=the
battle ^nn++++=battle
of ^in++++=of
culloden ^np++++=Culloden
? ^zz++++=?
