My ^pp$+pp1+++=My
company ^nn++++=company
is ^vbz+bez+aux++=is
called ^vpsv++agls+xvbnx+=called
Jay ^np+++??+=Jay
Johnson ^np++++=Johnson
& ^zz++++=&
Associates ^nns+nom+++=Associates
. ^zz++++=.
Please ^uh++++=Please
write ^vb++++=write
a ^at++++=a
polite ^jj++++=polite
but ^cc+phrs+++=but
firm ^jj+atrb+++=firm
formal ^jj+atrb+++=formal
business ^nns+nom+++=business
letter ^nn++++=letter
to ^in++++=to
our ^pp$+pp1+++=our
client ^nn++++=client
called ^vbd+++xvbn+=called
Holloway ^np++++=Holloway
remind ^vb++++=remind
them ^pp3o+pp3+++=them
that ^cs+sub+++=that
they ^pp3a+pp3+++=they
are ^vb+ber+vrb++=are
past ^jjb++++=past
due ^jj++++=due
for ^in++++=for
the ^ati++++=the
amount ^nn++++=amount
of ^in++++=of
$ ^zz++++=$5
5 ^zz++++=EXTRAWORD
, ^zz++++=,
000 ^nn+++??+=000
, ^zz++++=,
and ^cc+cls+++=and
that ^tht+vcmp+++=that
they ^pp3a+pp3+++=they
need ^vb++pmd"++=need
to ^to+vcmp+pmd++=to
pay ^vb++++=pay
now ^rn+tm+++=now
, ^zz++++=,
or ^cc+cls+++=or
there ^ex+pex+++=there
will ^md+prd+++=will
be ^vb+be+vrb++=be
consequences ^nns+nom+++=consequences
to ^to++++=to
their ^pp$+pp3+++=their
account ^nn++++=account
. ^zz++++=.
