My ^pp$+pp1+++=My
friend ^nn++++=friend
is ^vbz+bez+vrb++=is
now ^rn+tm+++=now
in ^in++++=in
the ^ati++++=the
Us ^pp1o+pp1+++=US
for ^in++++=for
10 ^cd++++=10
days ^nns++++=days
and ^cc++++=and
I ^pp1a+pp1+++=I
want ^vb++++=want
him ^pp3o+pp3+++=him
to ^to++++=to
bring ^vbi++++=bring
me ^pp1o+pp1+++=me
sailing ^nvbg+++xvbg+=sailing
equipment ^nn+nom+++=equipment
that ^tht+rel+++=that
' ^zz++++='
s ^zz++++=s
not ^xnot++not++=not
available ^jj++++=available
in ^in++++=in
Israel ^np++++=Israel
or ^cc++++=or
will ^md+prd+++=will
be ^vb+be+vrb++=be
much ^ap++++=much
cheaper ^jjr++++=cheaper
in ^in++++=in
the ^ati++++=the
Us ^pp1o+pp1+++=US
 ^zz++++=.
What ^wdt+who+whq++=What
Should ^md+nec+++=should
I ^pp1a+pp1+++=I
Ask ^vb++++=ask
Him ^pp3o+pp3+++=him
To ^to++++=to
Bring ^vb++++=bring
 ^zz++++=?
