Please ^uh++++=Please
tell ^vb++++=tell
me ^pp1o+pp1+++=me
some ^dti++++=some
interesting ^jj+atrb+++=interesting
information ^nn+nom+++=information
and ^cc++++=and
background ^nn++++=background
on ^in++++=on
John ^np++++=John
Singer ^np++++=Singer
Sargent ^np++++=Sargent
' ^zz++++='
s ^zz++++=s
" ^zz++++="
blind ^jj+atrb+++=blind
musician ^nn++++=musician
" ^zz++++="
painting ^vwbg+++xvbg+=painting
. ^zz++++=.
Include ^vb++++=Include
specific ^jj+atrb+++=specific
details ^nns++++=details
I ^pp1a+pp1+++=I
should ^md+nec+++=should
look ^vb++++=look
for ^in++++=for
when ^wrb+who+++=when
viewing ^nn++++=viewing
it ^pp3+it+++=it
as ^cc++++=as
well ^rb++++=well
as ^cc"++++=as
some ^dti++++=some
historical ^jj+atrb+++=historical
context ^nn++++=context
. ^zz++++=.
