Hello ^rb+dspt+++=Hello
, ^zz++++=,
I ^pp1a+pp1+++=I
' ^zz++++='
m ^zz++++=m
working ^vwbg+++xvbg+=working
on ^in++++=on
some ^dti++++=some
world ^nn++++=world
building ^vwbg+++xvbg+=building
for ^in++++=for
an ^at++++=an
underwater ^jjb+atrb+++=underwater
fantasy ^nn++++=fantasy
. ^zz++++=.
I ^pp1a+pp1+++=I
would ^md+prd+++=would
like ^vb++++=like
some ^dti++++=some
help ^vb++++=help
. ^zz++++=.
Could ^md+pos+++=Could
I ^pp1a+pp1+++=I
describe ^vb++++=describe
the ^ati++++=the
current ^jj+atrb+++=current
elements ^nns+nom+++=elements
in ^in++++=in
the ^ati++++=the
scene ^nn++++=scene
, ^zz++++=,
and ^cc+cls+++=and
possibly ^rb++++=possibly
you ^pp2+pp2+++=you
come ^vb++++=come
up ^rb+phrv+++=up
with ^in+ppvb+++=with
an ^at++++=an
explanation ^nn+nom+++=explanation
of ^in++++=of
how ^wrb+who+++=how
the ^ati++++=the
ecosystem ^nn++++=ecosystem
( ^zz++++=(
actaully ^jj++++=actaully
) ^zz++++=)
functions ^nns+nom+++=functions
? ^zz++++=?
